seq.name	LHCtype
TARA_AOS_82_MAG_00181_000000001788.25.1	LHCx
TARA_PSW_86_MAG_00075_000000000008.153.1	LHCx
TARA_ANE_2018_MAG_00101_000000000591.32.1	LHCx
TARA_ARC_108_MAG_00063_000000000189.74.1	LHCx
TARA_PSW_86_MAG_00295_000000005264.2.1	LHCx
TARA_ION_45_MAG_00143_000000000993.2.1	LHCx
TARA_ARC_108_MAG_00100_000000000389.520.1	LHCx
TARA_AON_82_MAG_00118_000000001306.10.2	LHCx
TARA_AOS_82_MAG_00137_000000002376.32.2	LHCx
TARA_ARC_108_MAG_00233_000000001579.1.1	LHCx
TARA_MED_95_MAG_00308_000000001965.22.1	LHCx
TARA_ARC_108_MAG_00063_000000000359.13.1	LHCx
TARA_AOS_82_MAG_00154_000000001317.3.1	LHCx
TARA_PSE_93_MAG_00241_000000002814.8.2	LHCx
TARA_ION_45_MAG_00177_000000002347.2.1	LHCx
TARA_PON_109_MAG_00239_000000000463.1.1	LHCx
TARA_AOS_82_MAG_00184_000000015390.3.1	LHCx
TARA_ARC_108_MAG_00315_000000009424.9.1	LHCx
TARA_ARC_108_MAG_00323_000000004049.3.1	LHCx
TARA_PSW_86_MAG_00268_000000002611.5.1	LHCx
TARA_PSW_86_MAG_00317_000000005172.10.1	LHCx
TARA_IOS_2018_MAG_00068_000000001430.3.1	LHCx
TARA_MED_95_MAG_00433_000000000456.2.1	LHCx
TARA_ARC_108_MAG_00324_000000010396.2.1	LHCx
TARA_AON_82_MAG_00315_000000001773.4.1	LHCx
TARA_ION_45_MAG_00030_000000000361.172.1	LHCx
TARA_AON_82_MAG_00271_000000001420.68.1	LHCx
TARA_PSE_93_MAG_00090_000000000127.1.3	LHCx
TARA_MED_95_MAG_00198_000000000294.15.3	LHCx
TARA_ARC_108_MAG_00264_000000000672.2.2	LHCx
TARA_AOS_82_MAG_00186_000000002373.1.1	LHCx
TARA_PSE_93_MAG_00017_000000000644.49.1	LHCx
TARA_AON_82_MAG_00356_000000008168.1.2	LHCx
TARA_MED_95_MAG_00447_000000001092.24.1	LHCx
TARA_IOS_50_MAG_00065_000000001657.43.1	LHCx
TARA_ARC_108_MAG_00233_000000000824.6.1	LHCx
TARA_ARC_108_MAG_00187_000000001942.20.1	LHCx
TARA_PSE_93_MAG_00213_000000000443.3.1	LHCx
TARA_SOC_28_MAG_00031_000000006708.3.1	LHCx
TARA_AOS_82_MAG_00176_000000004731.34.1	LHCx
TARA_PSW_86_MAG_00222_000000002094.3.1	LHCx
TARA_ARC_108_MAG_00137_000000004782.3.1	LHCx
TARA_ARC_108_MAG_00122_000000000658.6.1	LHCx
TARA_ARC_108_MAG_00122_000000003434.2.1	LHCx
TARA_ARC_108_MAG_00228_000000001634.5.1	LHCx
TARA_ARC_108_MAG_00137_000000006580.19.1	LHCx
TARA_ARC_108_MAG_00137_000000004394.15.1	LHCx
TARA_MED_95_MAG_00422_000000002404.1.2	LHCx
Metagenome_centric_SAG_TOSAG00-8_Gene10183	LHCx
TARA_MED_95_MAG_00389_000000000108.3.1	LHCx
TARA_ION_45_MAG_00170_000000003824.7.1	LHCx
TARA_AON_82_MAG_00356_000000006457.5.1	LHCx
TARA_AON_82_MAG_00315_000000001575.3.1	LHCx
TARA_AOS_82_MAG_00184_000000003542.1.3	LHCx
Metagenome_centric_SAG_TOSAG41-5_Gene7822	LHCx
TARA_MED_95_MAG_00415_000000000189.12.1	LHCx
TARA_PSE_93_MAG_00219_000000003461.4.1	LHCx
TARA_PSW_86_MAG_00302_000000005844.3.1	LHCx
TARA_AON_82_MAG_00354_000000000228.10.1	LHCx
TARA_PSW_86_MAG_00318_000000003711.18.1	LHCx
TARA_MED_95_MAG_00393_000000001707.4.1	LHCx
TARA_PSW_86_MAG_00268_000000001489.5.2	LHCx
TARA_PSE_93_MAG_00267_000000004877.6.1	LHCx
TARA_AOS_82_MAG_00144_000000000160.2.1	LHCx
TARA_ARC_108_MAG_00313_000000031461.1.1	LHCx
TARA_PSW_86_MAG_00268_000000000714.1.2	LHCx
TARA_ARC_108_MAG_00063_000000000042.160.1	LHCx
TARA_ION_45_MAG_00153_000000002530.8.1	LHCx
TARA_PSW_86_MAG_00105_000000000113.607.1	LHCx
TARA_AOS_82_MAG_00181_000000001162.5.1	LHCx
TARA_PSW_86_MAG_00289_000000000011.124.1	LHCx
TARA_ANE_2018_MAG_00101_000000000483.33.1	LHCx
TARA_AON_82_MAG_00097_000000000606.69.1	LHCx
TARA_PSW_86_MAG_00106_000000001015.34.1	LHCx
TARA_ARC_108_MAG_00100_000000000558.5.1	LHCx
TARA_MED_95_MAG_00398_000000000385.12.1	LHCx
Metagenome_centric_SAG_TOSAG39-3_Gene2658	LHCx
Metagenome_centric_SAG_TOSAG39-4_Gene14652	LHCx
TARA_PSW_86_MAG_00266_000000002807.1.1	LHCx
TARA_ARC_108_MAG_00323_000000008628.1.1	LHCx
TARA_ARC_108_MAG_00320_000000000501.3.1	LHCx
TARA_ARC_108_MAG_00303_000000012706.1.1	LHCx
TARA_MED_95_MAG_00444_000000007803.1.2	LHCx
TARA_ARC_108_MAG_00326_000000000330.1.1	LHCx
TARA_ARC_108_MAG_00222_000000003611.3.1	LHCx
TARA_ARC_108_MAG_00222_000000002925.2.1	LHCx
TARA_ARC_108_MAG_00138_000000001985.8.1	LHCx
TARA_AOS_82_MAG_00045_000000001754.21.1	LHCx
TARA_AOS_82_MAG_00050_000000000894.36.1	LHCx
TARA_SOC_28_MAG_00037_000000002172.4.1	LHCx
TARA_ARC_108_MAG_00230_000000000049.34.1	LHCx
TARA_ARC_108_MAG_00276_000000005836.3.1	LHCx
Metagenome_centric_SAG_TOSAG46-2_Gene4653	LHCx
TARA_ARC_108_MAG_00212_000000001970.18.1	LHCx
TARA_PSW_86_MAG_00222_000000001069.4.1	LHCx
TARA_IOS_50_MAG_00115_000000000992.6.1	LHCx
TARA_ARC_108_MAG_00122_000000003295.72.1	LHCx
TARA_PSW_86_MAG_00236_000000002739.1.1	LHCx
TARA_ARC_108_MAG_00228_000000002796.17.1	LHCx
TARA_PSE_93_MAG_00253_000000002389.2.1	LHCx
TARA_ARC_108_MAG_00221_000000002311.3.1	LHCx
TARA_ARC_108_MAG_00253_000000002919.12.1	LHCx
TARA_ARC_108_MAG_00189_000000002647.4.1	LHCx
TARA_MED_95_MAG_00394_000000000390.2.1	LHCx
TARA_PSE_93_MAG_00171_000000003136.13.2	LHCx
TARA_PSW_86_MAG_00256_000000006251.1.2	LHCx
TARA_ARC_108_MAG_00209_000000003819.10.2	LHCx
TARA_PSW_86_MAG_00261_000000004443.4.1	LHCx
TARA_IOS_50_MAG_00056_000000001276.8.1	LHCx
TARA_AON_82_MAG_00340_000000002932.24.1	LHCx
TARA_ARC_108_MAG_00219_000000004651.29.1	LHCx
TARA_PSW_86_MAG_00276_000000004382.5.1	LHCx
TARA_SOC_28_MAG_00074_000000001258.2.1	LHCx
TARA_SOC_28_MAG_00064_000000002230.4.1	LHCx
TARA_ARC_108_MAG_00313_000000001202.6.1	LHCx
TARA_AOS_82_MAG_00144_000000004470.1.1	LHCx
TARA_PSW_86_MAG_00318_000000002172.11.1	LHCx
TARA_PSE_93_MAG_00218_000000000887.5.1	LHCx
TARA_AOS_82_MAG_00182_000000000619.16.1	LHCx
TARA_MED_95_MAG_00453_000000009086.3.1	LHCx
TARA_PSW_86_MAG_00279_000000006667.1.1	LHCx
TARA_MED_95_MAG_00415_000000000788.28.1	LHCx
Metagenome_centric_SAG_TOSAG41-5_Gene3037	LHCx
TARA_PSW_86_MAG_00270_000000002144.1.4	LHCx
TARA_PSE_93_MAG_00228_000000002645.2.4	LHCx
TARA_MED_95_MAG_00216_000000001472.13.4	LHCx
TARA_PSE_93_MAG_00245_000000002549.1.2	LHCx
TARA_PSW_86_MAG_00272_000000001437.2.2	LHCx
TARA_ION_45_MAG_00201_000000000676.1.1	LHCx
TARA_MED_95_MAG_00444_000000005409.4.1	LHCx
TARA_AON_82_MAG_00118_000000000361.20.1	LHCx
TARA_AOS_82_MAG_00147_000000004116.2.1	LHCx
TARA_MED_95_MAG_00467_000000000397.103.1	LHCx
TARA_PSE_93_MAG_00171_000000004479.8.1	LHCx
TARA_SOC_28_MAG_00077_000000009124.3.1	LHCx
TARA_ARC_108_MAG_00219_000000003387.37.1	LHCx
TARA_ARC_108_MAG_00313_000000030717.11.1	LHCx
TARA_ARC_108_MAG_00123_000000000371.22.1	LHCx
TARA_AOS_82_MAG_00045_000000001786.98.1	LHCx
TARA_ARC_108_MAG_00238_000000000945.18.1	LHCx
TARA_ARC_108_MAG_00269_000000000603.1.1	LHCx
TARA_ARC_108_MAG_00165_000000002435.5.1	LHCx
TARA_ARC_108_MAG_00116_000000001534.32.1	LHCx
TARA_ARC_108_MAG_00217_000000000632.2.1	LHCx
TARA_SOC_28_MAG_00049_extended_000000165288.2.1	LHCx
TARA_MED_95_MAG_00467_000000007979.14.1	LHCx
TARA_MED_95_MAG_00424_000000003046.1.1	LHCx
TARA_ARC_108_MAG_00222_000000000189.14.1	LHCx
TARA_PSW_86_MAG_00256_000000000407.11.1	LHCx
TARA_MED_95_MAG_00394_000000002950.3.1	LHCx
TARA_IOS_50_MAG_00056_000000001220.2.1	LHCx
TARA_SOC_28_MAG_00037_000000000957.60.1	LHCx
TARA_PSW_86_MAG_00276_000000001997.1.1	LHCx
TARA_ARC_108_MAG_00189_000000001502.1.1	LHCx
TARA_ARC_108_MAG_00313_000000008936.3.1	LHCx
TARA_PON_109_MAG_00221_000000001464.15.1	LHCx
TARA_IOS_50_MAG_00127_000000003459.18.1	LHCx
Metagenome_centric_SAG_TOSAG39-4_Gene2744	LHCx
TARA_SOC_28_MAG_00031_000000005396.6.4	LHCx
TARA_ARC_108_MAG_00187_000000003995.13.1	LHCx
TARA_AOS_82_MAG_00145_000000002392.2.1	LHCx
TARA_ARC_108_MAG_00246_000000000158.2.1	LHCx
TARA_AON_82_MAG_00337_000000009138.37.1	LHCx
TARA_SOC_28_MAG_00031_000000005274.6.1	LHCx
TARA_ARC_108_MAG_00259_000000004729.1.2	LHCx
TARA_ARC_108_MAG_00324_000000007289.3.1	LHCx
TARA_ARC_108_MAG_00289_000000012549.11.1	LHCx
TARA_PSW_86_MAG_00280_000000000560.37.1	LHCx
TARA_ARC_108_MAG_00303_000000001832.7.1	LHCx
TARA_PSE_2018_MAG_00136_000000001698.34.1	LHCx
TARA_ION_45_MAG_00168_000000005639.5.1	LHCx
TARA_MED_95_MAG_00444_000000010441.2.1	LHCx
TARA_SOC_28_MAG_00074_000000004292.2.1	LHCx
TARA_MED_95_MAG_00403_000000000412.19.1	LHCx
TARA_AOS_82_MAG_00140_000000006461.4.1	LHCx
TARA_MED_95_MAG_00395_000000012126.3.1	LHCx
Metagenome_centric_SAG_TOSAG00-18_Gene1288	LHCx
TARA_ARC_108_MAG_00303_000000011558.1.1	LHCx
TARA_PSW_86_MAG_00302_000000004681.3.1	LHCx
TARA_ARC_108_MAG_00138_000000000785.11.1	LHCx
TARA_ARC_108_MAG_00253_000000000770.26.1	LHCx
TARA_AOS_82_MAG_00162_000000001512.4.1	LHCx
TARA_ARC_108_MAG_00263_000000001780.4.1	LHCx
TARA_AOS_82_MAG_00132_000000004007.13.1	LHCx
TARA_PSE_93_MAG_00203_000000000363.2.1	LHCx
TARA_ARC_108_MAG_00248_000000000299.5.1	LHCx
TARA_AOS_82_MAG_00184_000000014785.2.1	LHCx
TARA_AON_82_MAG_00315_000000012497.1.1	LHCx
TARA_AON_82_MAG_00337_000000005425.2.1	LHCx
TARA_MED_95_MAG_00492_000000002343.4.1	LHCx
TARA_AON_82_MAG_00351_000000004133.1.14	LHCx
TARA_ARC_108_MAG_00275_000000002136.2.6	LHCx
TARA_ARC_108_MAG_00272_000000000744.2.1	LHCx
TARA_ARC_108_MAG_00116_000000002745.21.1	LHCx
TARA_ARC_108_MAG_00116_000000002745.7.1	LHCx
TARA_RED_19_MAG_00042_000000002513.1.1	LHCx
TARA_MED_95_MAG_00439_000000001504.3.1	LHCx
TARA_AON_82_MAG_00341_000000002150.6.1	LHCx
TARA_PSE_93_MAG_00235_000000000256.2.9	LHCx
TARA_MED_95_MAG_00395_000000005263.1.1	LHCx
TARA_ARC_108_MAG_00303_000000014869.4.1	LHCx
TARA_PSE_93_MAG_00245_000000003156.1.1	LHCx
TARA_AON_82_MAG_00315_000000005787.1.1	LHCx
TARA_ARC_108_MAG_00315_000000000466.1.1	LHCx
TARA_PSW_86_MAG_00266_000000001633.3.1	LHCx
TARA_ARC_108_MAG_00303_000000000184.1.1	LHCx
TARA_ARC_108_MAG_00323_000000011263.5.1	LHCx
TARA_IOS_50_MAG_00134_000000003318.21.1	LHCx
TARA_MED_95_MAG_00403_000000007291.2.1	LHCx
TARA_SOC_28_MAG_00074_000000008710.2.1	LHCx
TARA_AOS_82_MAG_00154_000000000724.3.1	LHCx
TARA_ION_45_MAG_00168_000000000225.14.1	LHCx
TARA_SOC_28_MAG_00059_000000002341.1.1	LHCx
TARA_ARC_108_MAG_00261_000000000286.13.1	LHCx
TARA_MED_95_MAG_00393_000000001243.10.1	LHCx
TARA_AOS_82_MAG_00176_000000000379.7.2	LHCx
TARA_SOC_28_MAG_00031_000000006666.1.2	LHCx
TARA_PSE_93_MAG_00203_000000001190.6.1	LHCx
TARA_AOS_82_MAG_00132_000000001930.20.1	LHCx
TARA_PSW_86_MAG_00222_000000000104.3.1	LHCx
TARA_MED_95_MAG_00458_000000006806.5.1	LHCx
TARA_PSW_86_MAG_00317_000000006480.6.1	LHCx
TARA_MED_95_MAG_00398_000000000656.2.1	LHCx
Metagenome_centric_SAG_TOSAG41-5_Gene3227	LHCx
TARA_AOS_82_MAG_00140_000000001360.2.1	LHCx
TARA_MED_95_MAG_00362_000000002952.10.1	LHCx
Metagenome_centric_SAG_TOSAG00-1_Gene10604	LHCx
TARA_ION_45_MAG_00177_000000006160.9.1	LHCx
TARA_AOS_82_MAG_00185_000000008287.1.1	LHCx
TARA_MED_95_MAG_00396_000000003608.1.1	LHCx
Metagenome_centric_SAG_TOSAG39-3_Gene3967	LHCx
TARA_IOS_50_MAG_00124_000000003480.24.1	LHCx
TARA_ARC_108_MAG_00215_000000000101.16.1	LHCx
TARA_AON_82_MAG_00334_000000003698.2.1	LHCx
TARA_ARC_108_MAG_00313_000000015607.8.1	LHCx
TARA_PSW_86_MAG_00276_000000003056.5.1	LHCx
Metagenome_centric_SAG_TOSAG00-18_Gene1886	LHCx
TARA_MED_95_MAG_00430_000000002164.8.1	LHCx
TARA_ARC_108_MAG_00222_000000005070.2.2	LHCx
TARA_ARC_108_MAG_00263_000000002883.8.1	LHCx
TARA_ARC_108_MAG_00116_000000000243.27.1	LHCx
TARA_MED_95_MAG_00424_000000002521.5.1	LHCx
TARA_AOS_82_MAG_00184_000000001385.4.1	LHCx
TARA_AON_82_MAG_00315_000000003738.4.1	LHCx
Metagenome_centric_SAG_TOSAG00-18_Gene1238	LHCx
TARA_PSE_93_MAG_00171_000000000069.18.1	LHCx
TARA_ARC_108_MAG_00269_000000002845.5.1	LHCx
TARA_MED_95_MAG_00430_000000000491.6.2	LHCx
TARA_AOS_82_MAG_00161_000000008291.1.12	LHCx
TARA_MED_95_MAG_00470_000000004132.1.1	LHCx
TARA_PSW_86_MAG_00287_000000003546.47.1	LHCx
TARA_ARC_108_MAG_00252_000000002972.1.1	LHCx
TARA_SOC_28_MAG_00069_000000005369.1.1	LHCx
TARA_ARC_108_MAG_00326_000000000620.4.1	LHCx
TARA_ARC_108_MAG_00313_000000000548.7.1	LHCx
TARA_ARC_108_MAG_00323_000000015731.9.1	LHCx
TARA_ARC_108_MAG_00315_000000008049.1.1	LHCx
TARA_AON_82_MAG_00318_000000001086.49.3	LHCx
TARA_ARC_108_MAG_00116_000000003290.7.1	LHCx
TARA_MED_95_MAG_00424_000000000075.3.1	LHCx
TARA_PSW_86_MAG_00284_000000001332.3.1	LHCx
TARA_AON_82_MAG_00315_000000008950.2.1	LHCx
TARA_ION_45_MAG_00168_000000000406.1.1	LHCx
TARA_MED_95_MAG_00458_000000000038.1.1	LHCx
TARA_PSE_93_MAG_00245_000000000686.22.1	LHCx
TARA_AOS_82_MAG_00141_000000000667.5.2	LHCx
TARA_IOS_50_MAG_00124_000000000926.2.1	LHCx
TARA_ARC_108_MAG_00313_000000011760.1.1	LHCx
TARA_MED_95_MAG_00443_000000004307.1.1	LHCx
TARA_MED_95_MAG_00442_000000001261.2.1	LHCx
TARA_SOC_28_MAG_00049_extended_000000104351.1.1	LHCx
TARA_MED_95_MAG_00443_000000004582.37.1	LHCx
TARA_SOC_28_MAG_00049_extended_000000292542.1.1	LHCx
TARA_ARC_108_MAG_00222_000000000969.1.1	LHCx
TARA_PSW_86_MAG_00236_000000000336.5.1	LHCx
TARA_AON_82_MAG_00315_000000005813.4.1	LHCx
TARA_ARC_108_MAG_00313_000000027956.13.1	LHCx
TARA_ARC_108_MAG_00165_000000004989.3.1	LHCx
TARA_ARC_108_MAG_00222_000000004538.6.1	LHCx
TARA_ARC_108_MAG_00230_000000001572.7.1	LHCx
TARA_PON_109_MAG_00217_000000000408.1.1	LHCx
TARA_AON_82_MAG_00189_000000001523.40.1	LHCx
TARA_SOC_28_MAG_00077_000000009098.11.1	LHCx
TARA_AON_82_MAG_00351_000000008472.1.1	LHCx
TARA_PSE_93_MAG_00171_000000002911.19.1	LHCx
TARA_SOC_28_MAG_00049_extended_000000125451.1.1	LHCx
TARA_PSW_86_MAG_00261_000000000446.1.1	LHCx
TARA_MED_95_MAG_00409_000000012497.1.1	LHCx
TARA_ARC_108_MAG_00217_000000002973.1.1	LHCx
TARA_SOC_28_MAG_00049_extended_000000139543.1.3	LHCz
TARA_AON_82_MAG_00356_000000001014.14.1	LHCz
TARA_PSE_93_MAG_00267_000000002868.20.1	LHCz
TARA_AON_82_MAG_00354_000000002088.11.1	LHCz
TARA_MED_95_MAG_00395_000000006078.2.1	LHCz
TARA_ARC_108_MAG_00222_000000000935.1.1	LHCz
TARA_AOS_82_MAG_00184_000000013515.5.1	LHCz
TARA_MED_95_MAG_00433_000000004682.2.1	LHCz
TARA_PSW_86_MAG_00280_000000000516.64.1	LHCz
TARA_AON_82_MAG_00337_000000003077.1.1	LHCz
TARA_ION_45_MAG_00201_000000003980.3.1	LHCz
TARA_ARC_108_MAG_00315_000000002884.2.1	LHCz
TARA_PSW_86_MAG_00266_000000001729.26.1	LHCz
TARA_PSW_86_MAG_00317_000000007962.3.1	LHCz
TARA_MED_95_MAG_00458_000000002872.4.1	LHCz
TARA_MED_95_MAG_00442_000000002659.1.2	LHCz
TARA_PSE_93_MAG_00235_000000000214.1.1	LHCz
TARA_ION_45_MAG_00168_000000007825.6.1	LHCz
TARA_MED_95_MAG_00403_000000005697.14.1	LHCz
TARA_ARC_108_MAG_00248_000000007360.7.1	LHCz
TARA_ARC_108_MAG_00303_000000007092.4.1	LHCz
TARA_AOS_82_MAG_00145_000000001574.3.1	LHCz
TARA_SOC_28_MAG_00074_000000002813.9.1	LHCz
TARA_ARC_108_MAG_00319_000000008704.6.1	LHCz
TARA_SOC_28_MAG_00057_000000008509.6.1	LHCz
TARA_SOC_28_MAG_00059_000000004941.11.1	LHCz
TARA_AON_82_MAG_00351_000000004671.5.1	LHCz
TARA_MED_95_MAG_00430_000000004685.1.2	LHCz
TARA_ARC_108_MAG_00319_000000011709.17.1	LHCz
TARA_SOC_28_MAG_00074_000000000406.10.1	LHCz
TARA_PSW_86_MAG_00275_000000003013.1.1	LHCz
TARA_ARC_108_MAG_00209_000000002049.1.2	LHCz
TARA_AON_82_MAG_00338_000000000483.15.1	LHCz
TARA_ARC_108_MAG_00319_000000004634.3.1	LHCz
TARA_AOS_82_MAG_00183_000000005440.20.1	LHCz
TARA_SOC_28_MAG_00074_000000003899.7.1	LHCz
TARA_ION_45_MAG_00152_000000001481.4.1	LHCz
TARA_AOS_82_MAG_00132_000000004701.2.1	LHCz
TARA_PSE_93_MAG_00203_000000000371.10.1	LHCz
TARA_MED_95_MAG_00453_000000005646.7.1	LHCz
TARA_ARC_108_MAG_00165_000000000543.8.1	LHCz
TARA_AOS_82_MAG_00140_000000004874.1.1	LHCz
TARA_ARC_108_MAG_00267_000000005774.2.1	LHCz
TARA_ARC_108_MAG_00232_000000000665.1.1	LHCz
TARA_ARC_108_MAG_00252_000000001615.5.1	LHCz
TARA_ARC_108_MAG_00138_000000000855.4.1	LHCz
TARA_MED_95_MAG_00394_000000000579.3.1	LHCz
TARA_PSE_93_MAG_00171_000000000383.68.1	LHCz
TARA_ARC_108_MAG_00217_000000002113.6.1	LHCz
TARA_SOC_28_MAG_00037_000000000953.3.2	LHCz
TARA_PSW_86_MAG_00266_000000003039.9.1	LHCz
TARA_ARC_108_MAG_00323_000000009575.2.1	LHCz
TARA_AOS_82_MAG_00184_000000013812.2.1	LHCz
TARA_AON_82_MAG_00315_000000006611.5.1	LHCz
TARA_ARC_108_MAG_00312_000000008573.1.3	LHCz
TARA_ARC_108_MAG_00303_000000007793.5.1	LHCz
TARA_PSW_86_MAG_00266_000000004236.27.1	LHCz
TARA_ARC_108_MAG_00326_000000008316.8.1	LHCz
TARA_AON_82_MAG_00302_000000009107.14.1	LHCz
TARA_MED_95_MAG_00469_000000000799.5.1	LHCz
TARA_AON_82_MAG_00337_000000009748.7.1	LHCz
TARA_MED_95_MAG_00492_000000004249.5.1	LHCz
TARA_AON_82_MAG_00354_000000006674.12.1	LHCz
TARA_PSW_86_MAG_00318_000000006998.2.1	LHCz
TARA_MED_95_MAG_00492_000000006009.1.1	LHCz
TARA_AON_82_MAG_00337_000000005563.13.1	LHCz
TARA_ION_45_MAG_00201_000000006562.4.1	LHCz
TARA_MED_95_MAG_00444_000000002665.2.1	LHCz
TARA_MED_95_MAG_00515_000000003853.1.1	LHCz
TARA_PSW_86_MAG_00279_000000007909.2.1	LHCz
TARA_ION_45_MAG_00154_000000002415.4.1	LHCz
TARA_AOS_82_MAG_00142_000000002937.2.1	LHCz
TARA_MED_95_MAG_00439_000000004392.16.1	LHCz
TARA_PSW_86_MAG_00287_000000002228.3.1	LHCz
TARA_RED_19_MAG_00042_000000001504.1.1	LHCz
TARA_PON_109_MAG_00231_000000004831.4.1	LHCz
TARA_PSW_86_MAG_00287_000000000053.1.1	LHCz
TARA_PSE_93_MAG_00219_000000001384.3.1	LHCz
TARA_MED_95_MAG_00515_000000007209.3.1	LHCz
TARA_PSW_86_MAG_00302_000000000024.4.1	LHCz
TARA_ARC_108_MAG_00289_000000012132.3.1	LHCz
TARA_ARC_108_MAG_00324_000000005395.1.1	LHCz
TARA_AOS_82_MAG_00184_000000001139.4.1	LHCz
TARA_MED_95_MAG_00492_000000006304.12.1	LHCz
TARA_AOS_82_MAG_00050_000000001563.25.1	LHCz
TARA_ARC_108_MAG_00326_000000004829.4.1	LHCz
TARA_ARC_108_MAG_00324_000000006908.5.1	LHCz
TARA_PON_109_MAG_00250_000000002598.6.1	LHCz
TARA_PSW_86_MAG_00284_000000003018.5.1	LHCz
TARA_ARC_108_MAG_00319_000000005370.4.1	LHCz
TARA_SOC_28_MAG_00074_000000003923.10.1	LHCz
TARA_SOC_28_MAG_00056_000000001189.2.1	LHCz
TARA_ARC_108_MAG_00303_000000017432.1.2	LHCz
TARA_AON_82_MAG_00356_000000007176.19.1	LHCz
TARA_PSW_86_MAG_00261_000000003067.3.1	LHCz
TARA_PSW_86_MAG_00318_000000003621.2.1	LHCz
TARA_MED_95_MAG_00453_000000002874.1.1	LHCz
TARA_ION_45_MAG_00177_000000007442.2.2	LHCz
TARA_PON_109_MAG_00239_000000001603.1.2	LHCz
TARA_MED_95_MAG_00396_000000010197.1.3	LHCz
Metagenome_centric_SAG_TOSAG51-11_Gene15324	LHCz
TARA_ARC_108_MAG_00323_000000003105.6.1	LHCz
TARA_AON_82_MAG_00283_000000002774.1.1	LHCz
TARA_ARC_108_MAG_00315_000000001523.4.1	LHCz
TARA_AOS_82_MAG_00185_000000007855.8.2	LHCz
TARA_AON_82_MAG_00341_000000003441.2.1	LHCz
TARA_PSW_86_MAG_00266_000000003223.2.1	LHCz
TARA_ARC_108_MAG_00315_000000003821.1.1	LHCz
TARA_ARC_108_MAG_00320_000000001836.2.1	LHCz
TARA_ARC_108_MAG_00244_000000006716.4.1	LHCz
TARA_PSW_86_MAG_00303_000000012245.2.1	LHCz
TARA_ARC_108_MAG_00244_000000004183.1.1	LHCz
TARA_ARC_108_MAG_00312_000000010952.2.1	LHCz
TARA_ARC_108_MAG_00244_000000000662.2.1	LHCz
TARA_MED_95_MAG_00458_000000005136.9.1	LHCz
TARA_PSW_86_MAG_00266_000000000092.12.1	LHCz
TARA_ARC_108_MAG_00320_000000013377.2.2	LHCz
TARA_ARC_108_MAG_00315_000000006618.1.1	LHCz
TARA_PSE_93_MAG_00267_000000006037.9.1	LHCz
TARA_IOS_2018_MAG_00068_000000003147.10.1	LHCz
TARA_MED_95_MAG_00458_000000004478.1.1	LHCz
TARA_PSW_86_MAG_00317_000000004826.3.1	LHCz
TARA_AON_82_MAG_00356_000000006163.1.1	LHCz
TARA_ARC_108_MAG_00244_000000011984.2.1	LHCz
TARA_AON_82_MAG_00356_000000003077.4.1	LHCz
TARA_AON_82_MAG_00356_000000006865.3.1	LHCz
TARA_AOS_82_MAG_00149_000000002932.3.1	LHCz
TARA_ARC_108_MAG_00326_000000008225.13.1	LHCz
TARA_MED_95_MAG_00515_000000000473.26.1	LHCz
TARA_ARC_108_MAG_00222_000000007114.1.1	LHCz
TARA_PSW_86_MAG_00280_000000000021.9.1	LHCz
TARA_ION_45_MAG_00168_000000007031.11.1	LHCz
TARA_PSW_86_MAG_00302_000000003317.2.1	LHCz
TARA_MED_95_MAG_00395_000000006875.8.1	LHCz
TARA_ION_45_MAG_00201_000000006453.12.1	LHCz
TARA_AOS_82_MAG_00140_000000001044.1.1	LHCz
TARA_ION_45_MAG_00168_000000002658.3.1	LHCz
TARA_ION_45_MAG_00201_000000003907.30.1	LHCz
TARA_MED_95_MAG_00444_000000000752.2.1	LHCz
TARA_ARC_108_MAG_00268_000000002754.3.1	LHCz
TARA_SOC_28_MAG_00056_000000007772.3.1	LHCz
TARA_ARC_108_MAG_00323_000000008691.5.1	LHCz
TARA_PSW_86_MAG_00302_000000007768.1.1	LHCz
TARA_MED_95_MAG_00444_000000009808.1.1	LHCz
TARA_ION_45_MAG_00201_000000002657.9.3	LHCz
TARA_PSW_86_MAG_00302_000000004415.2.1	LHCz
TARA_MED_95_MAG_00430_000000009179.15.1	LHCz
TARA_AOS_82_MAG_00161_000000005024.8.1	LHCz
TARA_PSE_93_MAG_00235_000000006405.7.1	LHCz
TARA_AON_82_MAG_00351_000000000839.2.1	LHCz
TARA_ARC_108_MAG_00326_000000008247.18.1	LHCz
TARA_ARC_108_MAG_00212_000000001621.8.1	LHCz
TARA_ARC_108_MAG_00228_000000004137.1.1	LHCz
TARA_PSW_86_MAG_00236_000000006231.1.1	LHCz
TARA_PSE_93_MAG_00213_000000001801.2.1	LHCz
TARA_IOS_50_MAG_00115_000000002930.1.1	LHCz
TARA_ARC_108_MAG_00137_000000004860.8.1	LHCz
TARA_ARC_108_MAG_00230_000000002626.12.1	LHCz
TARA_PSW_86_MAG_00281_000000003021.1.1	LHCz
TARA_ARC_108_MAG_00276_000000003994.1.1	LHCz
TARA_PSW_86_MAG_00222_000000002953.3.1	LHCz
TARA_IOS_50_MAG_00125_000000002007.1.1	LHCz
TARA_AON_82_MAG_00334_000000000067.6.1	LHCz
TARA_ARC_108_MAG_00189_000000000569.1.1	LHCz
TARA_MED_95_MAG_00395_000000002163.13.1	LHCz
