Genome_Id final names	Genome_Id (beta-version)	Niche_identification	METDB_match_98percent	METDB_taxonomy	Database	Source	RNAPOL_BLAST_IDENTITY	Novelty_Score_Try	Domain	Phytoplankton	Chloroa_b-bind	Photosynthesis_prediction	Functional_group	Domain	Taxa_Super_Groups	Best_taxonomy_KINGDON	Best_taxonomy_PHYLUM	Best_taxonomy_CLASS	Best_taxonomy_ORDER	Best_taxonomy_FAMILY	Best_taxonomy_GENRE	total_length	Estimated_length	num_contigs	N50	GC_content	Taille_des_introns_en_nt	Nombre_de_genes_sans_intron_	Taille_des_CDS_en_nt	contigs_avec_un_gene_min	Nombre_d'exons_par_gene	Taille_des_genes_en_nt	Taille_des_CDS_gene_pluri_en	Nombre_d'exons_/_gene_pluri	Couverture_en_bases_codante	Nombre_de_genes	Nombre_d'introns	ANVIO_completion	ANVIO_redundancy	BUSCO_completion	BUSCO_redundancy	completion_RNApol	Cluster_Size	RNApol_A_I	RNApol_A_II	RNApol_A_III	RNApol_A_total	RNApol_B_I	RNApol_B_II	RNApol_B_III	RNApol_B_total	RNApol_AB_total	Av_norm_Size_01_119_Stations	Av_norm_Size_02_119_Stations	Av_norm_Size_03_119_Stations	Av_norm_Size_04_119_Stations	Cosmopolitan_Score 0.8-2000µm	Average corrected coverage 0.8-2000µm	Cumul_Cov_119_Stations_4_sizes	Cosmopolitan_Score_119_Stations	Arctic_119_Stations	Atlantic_119_Stations	Indian_119_Stations	Mediterranean_119_Stations	Red Sea_119_Stations	Pacific_119_Stations	Southern_119_Stations	Phagocyte-generalist_prediction	Phagocyte-entamoebid_prediction	Phagocyte-rozellid_prediction	Prototrophy_prediction	area_2006	percent_area_2006	area_2090	percent_area_2090	area_2006_no_prob	percent_area_2006_no_prob	area_2090_no_prob	percent_area_2090_no_prob	Diff	Mean_Fe	Mean_NO3	Mean_Phos	Mean_Sal	Mean_Si	Mean_SI_NO3	Mean_T
TARA_PSW_86_MAG_00300	TARA_PSW_86_MAG_00300	Yes			TARA_SMAGs	MAG	74.635	25.365	Eukarya		0	0.000311865120065	Group_01	Eukarya	Opisthokonta	Animalia	Arthropoda	Hexanauplia	Marine_Hexanauplia_B	Marine_Hexanauplia_B	Marine_Hexanauplia_B	10626048	50122867.9245283	3119	3301	34.6954632512926	144.55	4285	777.9	97	1.73	1141.25	1737	3.69	43	5878	4290	8.4	1.2	21.2	0	83.3333333333333	1	1	1	1	3	1	0	1	2	5	0.254252998424791	11.9281455751401	84.653146875727	3.16445455070812	7.69230769230769	0.043743450061539	238.952148531608	40.33613445	0	21.3412602679743	6.87598725712082	51.9638168404869	9.13186624562499	10.6870693887931	0	0.002437368010469	0.251424684785587	0.048674914400331	0.000222897007483	47964200.1010257	0.140472045529983	33663810.0159988	0.098590703969208	69044279.3387865	0.202208962735427	51651498.2521741	0.151270981250369	-29.814716090139	0.000824011417013	1.91729625934162	0.291921023146098	36.4924042612059	2.44320191241976	0.130529373096816	19.9330508688576
TARA_PSW_86_MAG_00301	TARA_PSW_86_MAG_00301	No			TARA_SMAGs	MAG			Eukarya		0	0.000287884821467	Group_01	Eukarya	Opisthokonta	Animalia	Arthropoda	Hexanauplia	Marine_Hexanauplia_B	Marine_Hexanauplia_B	Marine_Hexanauplia_B	15838156	149416566.037736	4669	3247	33.1748763143589	379.44	2046	592.64	67.2	2.2	1192.43	846.7	3.3	16.1	4302	5182	6	0	10.6	0	0	1	0	0	0	0	0	0	0	0	0	0	10.1322948847728	89.8677051152272	0	3.84615384615385	0.121216422846154	110.671002356587	19.32773109	0	1.21751801338857	14.1599970730042	4.86989499334993	44.9874888825091	34.7651010377482	0	0.003923779564746	0.001955064007285	0.016409968673483	0.000247354074793																
TARA_PSW_86_MAG_00302	TARA_PSW_86_MAG_00302	Yes			TARA_SMAGs	MAG	64.916	35.084	Eukarya	Phytoplankton	56	0.912449467599611	Group_06	Eukarya	Haptista	Chromista	Haptophyta	Prymnesiophyceae	Prymnesiales	Chrysochromulinaceae	New_Chrysochromulinaceae_01	36810616	62180094.5945946	8148	4674	59.1556301408006	180.96	11164	1216.72	99.8	1.8	1419.13	1571.68	3.1	59.4	17989	14325	60.2	7.2	59.2	0.4	50	1	0	0	1	1	0	1	1	2	3	43.8919979434952	18.1364741987919	0	37.9715278577129	4.61538461538462	0.121972255153846	4.1156985799966	3.361344538	0	0	0	0	0	100	0	0.97972264119188	0.980582267623797	0.952582503164284	0.947745003096921	12379.1933695843	3.63E-05	8883785.88589616	0.026017812718939	24071.2774042426	7.05E-05	15557858.1132332	0.045564069631683	71663.8510092558	0.000281109217987	0.732182275917795	0.282137167122629	35.9313786824544	1.03006946254108	0.06289085798315	24.9029886457655
TARA_PSW_86_MAG_00303	TARA_PSW_86_MAG_00303	Yes			TARA_SMAGs	MAG	75.456	24.544	Eukarya	Phytoplankton	17	0.951420868374319	Group_06	Eukarya	Cryptista	Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Geminigera	84466585	121012299.426934	13850	7112	57.1602631519926	185.13	10157	1398.56	97.3	3.39	1944.99	1689.88	4.55	51.4	31039	74182	44.6	7.2	69.8	1.6	50	1	1	1	0	2	0	1	0	1	3	100	0	0	0	6.15384615384615	0.214262635076923	2.52965003853299	1.680672269	0	29.7403479599269	0	0	0	70.2596520400731	0	0.8817433452185	0.67310574515953	0.89200382586839	0.849379487860724	564478.1141219	0.001653178728731	3441494.20803492	0.010079053336947	1120282.44746301	0.003280954683597	6075739.14141804	0.017793927627354	509.677172938492	0.000105861438071	0.49865398887131	0.242848493986659	36.0527106391059	1.49016374225418	0.062915399541941	23.3537767198351
TARA_PSW_86_MAG_00304	TARA_PSW_86_MAG_00304	Yes			TARA_SMAGs	MAG	64.376	35.624	Eukarya		0	0.001097973062978	Group_01	Eukarya	Opisthokonta	Animalia	Arthropoda	Hexanauplia	Marine_Hexanauplia_B	Marine_Hexanauplia_B	Marine_Hexanauplia_B	99843122	195770827.45098	26355	3659	35.0725232221018	283.6	36804	439.65	88.5	1.57	855.69	838.86	2.98	22.7	51647	29409	25.3	3.6	51	3.9	33.3333333333333	1	1	0	0	1	1	0	0	1	2	0	6.47843448562496	93.521565514375	0	2.30769230769231	0.108306663153846	50.0667597313313	21.00840336	0	0	26.0274927117279	0	65.0947825965856	8.87772469168651	0	0.603104363233093	0.478022931426703	0.226410163722456	0.020002307440321	59686341.6801681	0.174802508711813	91512418.2632611	0.268011069876275	91323158.9495066	0.267456788915002	133406954.014867	0.390706978932648	53.3222102196083	0.000622465775784	3.78639726218535	0.492185240709468	35.9133607964767	3.91938945307936	0.206904089154286	25.019717517652
TARA_PSW_86_MAG_00305	TARA_PSW_86_MAG_00305	No			TARA_SMAGs	MAG	64.8343333333333	35.1656666666667	Eukarya		0	0.000969546803326	Group_01	Eukarya	Opisthokonta	Animalia	Arthropoda	Hexanauplia	Marine_Hexanauplia_A	Marine_Hexanauplia_A	Marine_Hexanauplia_A	42204131	102437211.165049	11282	3592	44.8728266739572	125.77	4240	1199.23	74	3.66	1804.84	1435.8	5.01	35.8	12586	33496	30.1	7.2	41.2	0.4	100	1	1	1	1	3	1	1	1	3	6	0	6.79842693991518	8.05783713542155	85.1437359246633	0	0	260.246623725057	30.25210084	0	15.9142976768065	7.01131881718074	19.1592285954248	0	57.915154910588	0	0.07712738931342	0.190436279628213	0.09159573425879	0.001230878533317																
TARA_PSW_86_MAG_00306	TARA_PSW_86_MAG_00306	Yes			TARA_SMAGs	MAG	39.91	60.09	Eukarya		0	0.000585539177612	Group_03	Eukarya	Opisthokonta	Animalia	Chordata	Appendicularia	Copelata	Oikopleuridae	NA	39346879	222298751.412429	8383	4763	38.15512818235	189.79	3149	916.87	92.8	3.79	1628.29	1018.64	4.56	33.9	14570	40626	6	1.2	17.7	0	16.6666666666667	1	1	0	0	1	0	0	0	0	1	0	18.260367476073	40.3391638397227	41.4004686842043	2.30769230769231	0.016103691476923	96.0311134207112	15.96638655	0	0	49.5792969900399	0	0	50.4207030099601	0	0.159118270424835	0.24816855183945	0.207968794207061	0.000540943687688	8558889.14010794	0.025066292410652	36838596.1620689	0.107888653338099	13431097.6118239	0.03933545751356	53342299.1546904	0.156222804920109	330.413287974942	0.000702344633052	4.99862617172767	0.6167017608881	35.3180012512207	4.56129821777344	0.237022471525831	24.6326489639282
TARA_PSW_86_MAG_00307	TARA_PSW_86_MAG_00307	No			TARA_SMAGs	MAG	59.212	40.788	Eukarya		0	0.000372055746041	Group_03	Eukarya	Opisthokonta	Animalia	Chordata	Appendicularia	Copelata	Oikopleuridae	NA	12550810	118403867.924528	3176	3869	36.6929281204071	145.31	2606	740.24	99.1	3.17	1409.25	1028.36	4.58	39.1	6628	14415	7.2	1.2	10.6	0.4	16.6666666666667	1	0	0	1	1	0	0	0	0	1	0.305485571168654	7.17581307645196	8.99120051966099	83.5275008327184	2.30769230769231	0.050765770376923	283.802208781744	16.80672269	0	0.465675834322153	9.43296835445569	5.06380256478751	0	85.0375532464346	0	0.011623041398996	0.051872948229633	0.014186714076481	0.000168104772405																
TARA_PSW_86_MAG_00308	TARA_PSW_86_MAG_00308	No			TARA_SMAGs	MAG			Eukarya		0	0.00030791537438	Group_03	Eukarya	Opisthokonta	Animalia	Chordata	Appendicularia	Copelata	Oikopleuridae	NA	10221291	511064550	2805	3528	36.4010867865073	161.8	2787	539.5	96	2.46	974.13	789.1	3.84	30.4	5753	8425	2.4	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0.315332456181606	7.26811508790876	8.98080855788171	83.4357438980279	2.30769230769231	0.0417986489	215.384719992807	15.12605042	0	0.623374154461287	9.57951391569588	5.28135663061906	0	84.5157552992238	0	0.000325869841186	0.007317705882448	0.001525302884272	0.000126958158545																
TARA_PSW_86_MAG_00309	TARA_PSW_86_MAG_00309	Yes			TARA_SMAGs	MAG			Eukarya		0	0.00037076666461	Group_01	Eukarya	Opisthokonta	Animalia	NA	NA	NA	NA	NA	20401823	208181867.346939	5902	3297	35.849866573019	338.56	3211	1043.66	74.4	2.09	1526.7	1302	3.53	28.9	5656	6180	4.8	0	9.8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	78.4542287562027	21.5457712437973	0.769230769230769	0.026384256107692	30.3295886843053	0.840336134	0	0	0	0	0	100	0	0.000220266776797	0.007165075570938	0.003725916307184	0.000134336767165	5670.30929721834	1.66E-05	28379985.8736423	0.083116046121601	11299.0971764991	3.31E-05	48359221.2612787	0.141628938176821	500401.549140619	9.05586084309749E-06	0.009561329547848	0.19028326017516	36.1429852076939	0.682138654270342	0.018555030736839	24.356057030814
TARA_PSW_86_MAG_00310	TARA_PSW_86_MAG_00310	Yes			TARA_SMAGs	MAG			Eukarya		0	0.000287884821467	Group_01	Eukarya	Opisthokonta	Animalia	Arthropoda	Hexanauplia	Marine_Hexanauplia_B	Marine_Hexanauplia_B	Marine_Hexanauplia_B	13222552	826409500	3279	4058	35.0695519361784	488.95	2075	454.52	57.6	1.43	817.85	947.8	2.82	9.3	2711	1156	0	0	1.6	0	0	1	0	0	0	0	0	0	0	0	0	0	10.1568436952583	80.5362685534965	9.30688775124521	0.769230769230769	0.007141528407692	149.279632252533	30.25210084	0	3.61718867037536	16.5825675755045	0	68.1137766782723	11.6864670758478	0	1.19E-05	0.000139925640519	0.000604990749143	7.81E-05	30705328.5536571	0.089926242937807	14294312.6699574	0.041863542724882	48891657.6214354	0.143188276693219	22774072.5398075	0.066698090408612	-53.4468011147373	0.000802842881887	4.72722523510147	0.578458822351329	35.6902574811663	5.02905775089653	0.249747723668684	23.3750714477228
TARA_PSW_86_MAG_00311	TARA_PSW_86_MAG_00311	Yes			TARA_SMAGs	MAG	63.4285	36.5715	Eukarya		0	0.002848765278711	Group_01	Eukarya	Opisthokonta	Animalia	Arthropoda	Hexanauplia	Marine_Hexanauplia_A	Marine_Hexanauplia_A	Marine_Hexanauplia_A	74150808	102701950.138504	14907	5257	42.9796656511942	161.21	18875	733.41	95	2.65	1341.33	1153.45	4.32	37.1	37508	61901	60.2	20.5	72.2	1.6	83.3333333333333	5	1	0	1	2	1	1	1	3	5	0.100507025386128	13.9653856610093	75.1631758697269	10.7709314438776	8.46153846153846	0.072776394584615	253.257321214895	39.49579832	0	13.9044893661038	6.02729802741691	51.6233504876995	2.929429097431	25.5154330213488	0	0.984184435907072	0.915780531815133	0.332740544489972	0.004165847766625	47236438.2067181	0.138340660002092	38944963.0974742	0.114057539120201	65147667.4442462	0.190797012941421	57114101.3702199	0.167269226447707	-17.553133606218	0.000716344853132	3.04528638160477	0.409231268838048	35.9638498942057	3.12140717342496	0.150589705092181	21.262327524821
TARA_PSW_86_MAG_00312	TARA_PSW_86_MAG_00312	No			TARA_SMAGs	MAG			Eukarya		0	0.000412051162285	Group_01	Eukarya	Opisthokonta	Animalia	NA	NA	NA	NA	NA	21915507	1095775350	5361	3934	36.5265214268035	143.76	2461	1133.47	90.8	3.57	1561.53	1334.21	4.73	41.1	7942	20437	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	8.06442219069591	8.28862448416849	83.6469533251356	0.769230769230769	0.008712797953846	72.0081310462039	5.882352941	0	0	9.67435048874158	0	0	90.3256495112584	0	0.000109470727732	0.002816676551135	0.004769690869974	0.000231025263412																
TARA_PSW_86_MAG_00313	TARA_PSW_86_MAG_00313	Yes			TARA_SMAGs	MAG	68.8813333333333	31.1186666666667	Eukarya		0	0.00093410861006	Group_01	Eukarya	Opisthokonta	Animalia	Arthropoda	Hexanauplia	Marine_Hexanauplia_A	Marine_Hexanauplia_A	Marine_Hexanauplia_A	76837242	136964780.748663	20290	3686	44.4778194579345	167.36	33095	482.62	95.3	1.84	894.29	861.66	3.57	30.9	49137	41234	45.8	9.6	56.1	0.4	83.3333333333333	1	1	1	1	3	1	1	0	2	5	0	10.0138444753814	89.9861555246186	0	4.61538461538462	0.041739735453846	230.245034042216	30.25210084	0	10.9591166560725	21.4502044021266	0	32.7900741315017	34.8006048102991	0	0.881693679576692	0.930476571056043	0.268162594488453	0.002336582842832	54356437.5317573	0.159192897029995	42022573.3653622	0.123070890927668	86008855.0940682	0.251892865581162	68028274.7608459	0.199233405110562	-22.6907147091625	0.000738779377552	3.61907517111957	0.481372062566466	35.9416888664509	3.6903279536757	0.196670229896741	23.0815217577178
TARA_PSW_86_MAG_00314	TARA_PSW_86_MAG_00314	Yes			TARA_SMAGs	MAG	51.11	48.89	Eukarya		0	0.009828557123919	Group_05	Eukarya	Cryptista	Chromista	Sister_Cryptophyta	Sister_Cryptophyta	Sister_Cryptophyta	Sister_Cryptophyta	Sister_Cryptophyta	60191600	97083225.8064516	13049	4766	66.1932357047224	95.22	7822	1928.59	99.9	3.02	2170.97	2135.64	4.01	76.4	23835	48158	54.2	8.4	62	0.8	100	2	1	1	1	3	1	1	1	3	6	93.9543122603976	4.21957466075293	0	1.82611307884945	30	0.322240874923077	106.040088650244	34.45378151	0	25.8977454726285	14.2619441642603	3.94812757280128	27.2532497657996	28.6389330245103	0	0.993883924164716	0.976490343580959	0.962004603282661	0.376283919949094	24899780.066019	0.072923618693801	17840077.4436603	0.052247971729871	40418153.8535544	0.11837205116307	29721894.9851896	0.087046075548076	-28.3524697954791	0.000701374485559	3.72093085566432	0.482394065490613	35.8042218526204	3.54508695238166	0.196816764972244	20.2538928190867
TARA_PSW_86_MAG_00315	TARA_PSW_86_MAG_00315	No			TARA_SMAGs	MAG	81.579	18.421	Eukarya		0	0.000400513167823	Group_03	Eukarya	Opisthokonta	Animalia	Chordata	Appendicularia	Copelata	Oikopleuridae	NA	20662230	73270319.1489362	4377	4822	36.3370650312942	169.79	4080	695.88	98.6	3.33	1618.49	1010.22	4.92	34	10104	23585	8.4	1.2	28.2	0	50	1	0	1	0	1	0	1	1	2	3	0.286219547428136	6.99759511130291	8.85959899755792	83.856586343711	2.30769230769231	0.046712286138462	278.168489074025	20.16806723	0	0.740744116956738	17.2140792899503	5.227688585703	0	76.81748800739	0	0.286066863868775	0.272707268534502	0.421143623715911	0.000362122373127																
TARA_PSW_86_MAG_00316	TARA_PSW_86_MAG_00316	Yes			TARA_SMAGs	MAG	63.2055	36.7945	Eukarya	Phytoplankton	21	0.419140040331718	Group_04	Eukarya	Alveolata	Chromista	Myzozoa	Myzozoa	Myzozoa	Myzozoa	Myzozoa	152734494	486415585.987261	37709	4020	50.2583805501737	418.64	33613	518.71	86.2	2.25	1259.24	579.12	3.88	20.2	59532	74668	20.5	1.2	31.4	0.4	50	1	0	1	1	2	0	0	1	1	3	86.285707885075	9.13963708825412	2.96545522191129	1.60919980475964	21.5384615384615	0.190789152153846	45.8031864105302	28.57142857	0	25.0503529866234	9.27424258073603	0	19.6610272541296	46.014377178511	0	0.2774227564686	0.044861549725308	0.624497916083643	0.363519605924458	48762612.6322759	0.142810344536434	33278521.9876379	0.097462316602212	71478465.3022031	0.20933792727067	49605015.4930306	0.145277477372201	-31.7540217982269	0.000637486832039	4.6273091075861	0.600657396382936	35.510361381199	4.55031255276307	0.208819480033748	21.1826326328775
TARA_PSW_86_MAG_00317	TARA_PSW_86_MAG_00317	Yes			TARA_SMAGs	MAG	57.349	42.651	Eukarya	Phytoplankton	67	0.927227690793429	Group_06	Eukarya	Haptista	Chromista	Haptophyta	Prymnesiophyceae	Prymnesiales	Chrysochromulinaceae	New_Chrysochromulinaceae_01	49044637	65045937.6657825	8038	7005	62.5100836465149	140.27	22538	1384.02	99.9	1.31	1470.81	1782.7	2.44	81.1	28760	8945	79.5	16.9	75.4	2	83.3333333333333	6	1	1	1	3	1	1	0	2	5	96.3464897110003	1.07330131018543	1.9377043127974	0.642504666016862	37.6923076923077	0.423908906923077	127.574578643532	42.85714286	0	29.24764776834	33.7846549937939	7.97285641817814	11.2691029018169	17.725737917871	0	0.99717893882147	0.995466742474665	0.962480582805043	0.982538543684763	100261425.460223	0.293634158236451	65072604.9833029	0.190577178618968	140031398.897441	0.410107892972615	96759382.5122745	0.283377776697804	-35.0970678058837	0.000687132050398	2.87145212436139	0.39569416593605	36.0140222231547	3.29274268368259	0.157619416172635	21.7295818090439
TARA_PSW_86_MAG_00318	TARA_PSW_86_MAG_00318	Yes			TARA_SMAGs	MAG	59.9696666666667	40.0303333333333	Eukarya	Phytoplankton	86	0.983692854762369	Group_06	Eukarya	Haptista	Chromista	Haptophyta	Prymnesiophyceae	Prymnesiales	Chrysochromulinaceae	New_Chrysochromulinaceae_01	49160974	66613785.9078591	8589	6394	68.3095802883766	146.56	17344	1406.57	99.9	1.62	1529.93	1781	2.82	75.6	26440	16524	73.5	10.8	73.8	0	83.3333333333333	1	1	1	1	3	1	1	0	2	5	85.9551190332092	9.10044220276322	0	4.94443876402757	14.6153846153846	0.126111994076923	30.9360632277139	16.80672269	0	13.2135051952627	16.0552117262754	0	0	70.7312830784619	0	0.99565965650249	0.980795434673655	0.602744738017691	0.982215659659202	10185341.734363	0.029829660138902	6952385.77681813	0.020361349700947	16620017.1360605	0.048674799098669	11019957.6845768	0.032273987564597	-31.7412615291798	0.000690045865029	5.08935852348805	0.593627012372017	35.3332708740234	4.20598838329315	0.243422326777976	22.4197900772095
TARA_PSW_86_MAG_00319	TARA_PSW_86_MAG_00319	Yes			TARA_SMAGs	MAG	72.567	27.433	Eukarya		0	0.001182665664782	Group_03	Eukarya	Opisthokonta	Animalia	Chordata	Appendicularia	Copelata	Oikopleuridae	NA	57752439	120821002.09205	12673	4606	36.7926738648864	163.33	5856	862.14	88.1	3.76	1508.44	1036.87	4.74	33.2	22227	61283	21.7	6	47.8	0	50	1	0	1	1	2	0	1	0	1	3	0.669648948680662	14.2236246663197	11.3492031383659	73.7575232466338	3.84615384615385	0.11397494	67.2956461630997	7.56302521	0	0	81.6236068622318	0	0	18.3763931377682	0	0.748848033449778	0.577025168375338	0.754184003834386	0.001371557060196	37239942.3387445	0.109064069967262	103435508.404112	0.302930048147484	52144717.2816234	0.152715464548644	136736880.659638	0.400459285992298	177.754212031896	0.00034406595274	0.852386191145343	0.278640393167734	35.739424943924	1.442151959287	0.100716209757421	25.9389350414276
TARA_PSW_86_MAG_00320	TARA_PSW_86_MAG_00320	Yes			TARA_SMAGs	MAG	74.046	25.954	Eukarya		0	0.001353075567934	Group_01	Eukarya	Opisthokonta	Animalia	Arthropoda	Hexanauplia	Marine_Hexanauplia_B	Marine_Hexanauplia_B	Marine_Hexanauplia_B	67117858	144962976.241901	16216	4017	33.6413841594959	238.74	15756	600.76	72.1	2.2	1265.04	1129.37	4.15	22.8	25457	30600	45.8	20.5	46.3	0.4	50	1	0	1	1	2	0	1	0	1	3	0	5.16226257029361	92.9625266589988	1.87521077070758	0.769230769230769	0.008994453630769	163.974961775449	47.89915966	0	20.0393040399899	9.95427074431505	34.9486421487222	11.3501611171667	23.7076219498061	0	0.501220209065623	0.748497149489042	0.210355981469368	0.003368002012131	64354325.8820901	0.188473565207376	38525189.8428884	0.112828155379698	95408735.3546105	0.279422156284523	61993512.9232466	0.181559487108629	-40.1358194420772	0.000839345912518	3.27032889111939	0.422075632347159	36.351792090181	3.51805386902002	0.173220879378042	20.3020403246949
TARA_RED_19_MAG_00007	TARA_RED_19_MAG_00007	No			TARA_SMAGs	MAG	86.4556666666667	13.5443333333333	Eukarya	Phytoplankton	17	0.97734987386327	Group_04	Eukarya	Archaeplastida	Plantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Ostreococcus	12298120	16160473.0617608	311	72686	60.3919760262498	200.56	5482	1457.94	100	1.28	3275.55	1750.92	2.37	81.3	6858	1888	98.8	1.2	76.1	0.4	100	2	1	1	1	3	1	1	1	3	6	99.1261661669122	0	0.873833833087826	0	14.6153846153846	1.07879678384615	282.256816489024	30.25210084	0	24.5109386279229	19.2919736806909	2.69905627608891	50.1562912158793	3.34174019941799	0	0.010990248497874	0.02256475832904	0.079871308833255	0.959667116308136																
TARA_RED_19_MAG_00041	TARA_RED_19_MAG_00041	No			TARA_SMAGs	MAG	44.581	55.419	Eukarya		0	0.000991451559669	Group_01	Eukarya	Opisthokonta	Animalia	Arthropoda	Hexanauplia	Marine_Hexanauplia_A	Marine_Hexanauplia_A	Marine_Hexanauplia_A	27500118	100365394.160584	7698	3468	34.9040467979638	262.64	3612	887.4	84.7	2.84	1695.9	1099.68	3.96	30.7	9516	17474	25.3	6	27.4	0	33.3333333333333	1	1	0	0	1	0	1	0	1	2	0	1.51742883461039	9.06700054871351	89.4155706166761	0	0	50.6931824801625	24.3697479	0	0	25.4674567957254	0	56.0039701055855	18.5285730986891	0	0.092065995218835	0.190102277314408	0.109401307665586	0.000809252753204																
TARA_RED_19_MAG_00042	TARA_RED_19_MAG_00042	Yes			TARA_SMAGs	MAG			Eukarya	Phytoplankton	27	0.583007098008733	Group_06	Eukarya	Haptista	Chromista	Haptophyta	Prymnesiophyceae	Sister_Phaeocystis	Sister_Phaeocystis	Sister_Phaeocystis	19232859	52692764.3835616	4586	4273	71.3541339638724	121.78	11404	1133.32	99.9	1.25	1197.45	1479.69	2.43	81.6	13850	3489	34.9	2.4	36.5	0.4	16.6666666666667	1	0	0	0	0	0	1	0	1	1	95.9525225623838	0.792302570730901	3.25517486688534	0	40.7692307692308	0.553152290076923	180.315318694948	54.62184874	0	29.1274560074074	24.3782209953145	4.10917884897036	33.8915325748196	8.49361157348815	0	0.827827428641618	0.735324477238482	0.760277824269868	0.505256879647637	114745695.899235	0.336054027478344	79617738.9233263	0.233175297898747	174596578.766789	0.51133842553924	121449678.492042	0.355687882437366	-30.6137469476472	0.000723190149285	3.27068712346923	0.446007072796374	35.7832164507522	3.70434012348554	0.210494908123994	21.1090908146868
TARA_RED_19_MAG_00043	TARA_RED_19_MAG_00043	No	METDB_00380	Pycnococcus provasolii	TARA_SMAGs	MAG	50.2786666666667	49.7213333333333	Eukarya	Phytoplankton	10	0.684603904870978	Group_04	Eukarya	Archaeplastida	Plantae	Chlorophyta	Pyramimonadophyceae	Pseudoscourfieldiales	Pycnococcaceae	Pycnococcus	15672418	33274772.8237792	3735	4247	58.0356785815823	156.08	7262	1077.19	96.5	1.17	1164.83	1648.13	2.37	57.1	8315	1442	39.8	1.2	47.1	0	83.3333333333333	1	1	1	1	3	0	1	1	2	5	83.2898954639314	8.37239113732648	8.33771339874214	0	3.84615384615385	0.037131573346154	18.0031313610957	10.92436975	0	33.8317293253091	3.28719989194138	7.32117729727378	55.5598934854758	0	0	0.122403820948221	0.106909509426925	0.499047428387301	0.430805815810611																
TARA_RED_19_MAG_00044	TARA_RED_19_MAG_00044	Yes			TARA_SMAGs	MAG			Eukarya		0	0.002605811634733	Group_01	Eukarya	Opisthokonta	Animalia	Arthropoda	Hexanauplia	Marine_Hexanauplia_B	Marine_Hexanauplia_B	Marine_Hexanauplia_B	44055336	102933028.037383	11838	3624	35.9722319785404	219.33	13535	626.39	94.8	2.09	1111.94	1097.96	3.75	31.8	22400	24383	28.9	8.4	42.8	0.8	16.6666666666667	1	0	0	0	0	0	0	1	1	1	0	5.20159820297364	94.7984017970264	0	3.07692307692308	0.063070662561539	68.7856245154957	21.00840336	0	0	21.5968256248318	0	70.7171658836987	7.68600849146952	0	0.328113588003827	0.682932091413914	0.164892386412877	0.003775717199752	47080040.9260457	0.137882621592505	115975250.62642	0.339655006276177	69799956.7515357	0.20442210403052	159372324.836359	0.466751377558226	146.336341993834	0.000664843215463	4.14089907092758	0.508136539379271	35.9375934135623	4.22429049423919	0.211838260659415	24.9630915478962
TARA_RED_19_MAG_00045	TARA_RED_19_MAG_00045	Yes			TARA_SMAGs	MAG	75.511	24.489	Eukarya		0	0.000814024153901	Group_01	Eukarya	Opisthokonta	Animalia	Arthropoda	Hexanauplia	Marine_Hexanauplia_B	Marine_Hexanauplia_B	Marine_Hexanauplia_B	15276384	71052948.8372093	4163	3562	41.4392510308497	209.33	2134	1022.04	82	2.51	1565.32	1307.73	3.54	35.2	5260	7940	16.9	3.6	21.5	0.4	50	1	1	1	0	2	0	0	1	1	3	0	0	100	0	0.769230769230769	0.005129083307692	41.7849865517913	15.12605042	0	0	34.3685026359526	0	61.1392859952507	4.49221136879672	0	0.044590200081345	0.094146107189862	0.075753915721246	0.000274907744306	44123141.2108883	0.129222793000758	77175566.9831382	0.226022944951099	75062402.7956046	0.219834152156925	128385974.291337	0.376002109658413	74.9095029618909	0.000814490318794	2.08753647281152	0.323130239374363	36.0864330438467	3.24705661260165	0.215494203946516	26.1317963966956
TARA_RED_19_MAG_00046	TARA_RED_19_MAG_00046	Yes			TARA_SMAGs	MAG	89.192	10.808	Eukarya		0	0.000681174604416	Group_01	Eukarya	Opisthokonta	Animalia	Arthropoda	Hexanauplia	Marine_Hexanauplia_A	Marine_Hexanauplia_A	Marine_Hexanauplia_A	32393665	149970671.296296	8615	3631	36.9008222564231	173.13	3902	1190.92	83.1	2.9	1674.25	1362.75	4.03	38.3	10428	19799	14.5	2.4	21.6	0	16.6666666666667	1	0	1	0	1	0	0	0	0	1	0	3.02401601875695	66.0508247563662	30.9251592248768	0	0	48.215393349286	16.80672269	0	0	2.38771760106901	1.099148705359	92.6414902601803	3.87164343339175	0	0.245087997313451	0.737369427209587	0.159048857707348	0.001867798773233	5765650.21242427	0.016885774753748	5340743.38861038	0.015641356404749	10527492.1395659	0.030831710985086	9648823.08510557	0.028258365882614	-7.36962542226846	0.000799326663941	2.42583795530456	0.393463914149574	36.4517894472395	3.19657394928592	0.156835735831791	23.7058139869145
